,AK,AL,AR,AZ,CA,CO,CT,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2017-02-01,92.42462400000001,640.104698,53.586445,528.008644,3557.8166680000004,224.0134590000001,23.309969999999996,19.630506,210.83122300000002,3.711027,84.721804,731.9304779999995,11.807035999999998,25.560908000000005,2.073,268.117793,35.013188,97.82983599999999,205.343143,258.100185,160.44795300000004,100.16337500000003,82.79388,751.4213209999998,217.46188199999997,183.15242,105.62094,106.37253999999999,0.969,13.443477999999999,63.041692000000005,2261.187948999998,23.161566999999998,78.670209,3703.591423000001,329.51369400000004,0.132,100.55748799999998,372.781302,570.766054,88.08179500000001,89.490913,67.90059499999998,93.18073299999996,6573.917194000002,205.74516599999998,149.13965,76.60728700000001
2017-03-01,82.53464300000002,859.2351490000001,106.803328,643.22454,4472.376433000001,213.36197900000002,34.925443,20.958881,203.22986400000002,3.317679,112.14425,975.9309539999997,13.503824,29.235208,1.805,387.362324,45.382311,113.11491199999996,243.750095,350.8323,149.167875,103.022935,84.82643600000002,1001.5641489999999,116.34176800000002,187.44317999999998,108.09535000000001,131.66717200000002,1.929,11.763043,146.37940600000002,2569.770299999999,26.490968999999996,101.96831800000001,4408.349378,472.286178,0.216,95.151171,381.51454,785.6628720000003,84.93449600000001,119.00677600000002,65.68634599999999,83.23163999999998,8619.614503,241.12335999999996,159.231775,102.10930899999998
2017-04-01,139.490632,786.0682879999999,378.00003599999997,592.8082800000001,4379.580006000003,247.662647,64.398723,25.552844,171.20034600000002,5.621514,107.067204,952.622298,7.716378999999999,24.205191,1.84,281.68293900000003,98.045626,141.61957400000003,298.815631,398.39530400000007,139.98825700000003,102.97897200000003,94.790446,976.7252119999998,311.06602100000003,206.75159,119.23019199999997,183.86355000000006,3.965,18.484783,166.26507500000002,2400.6992700000005,21.933107999999997,220.29612999999998,4037.1296070000008,391.385451,0.364,318.70236,420.814132,667.12689,68.30891899999999,115.79553600000001,84.75016099999999,137.137111,8555.643444,229.57552900000002,194.13368199999996,99.66707299999999
2017-05-01,150.991365,1093.779569,158.156404,595.582897,4958.958197000002,250.33392600000005,57.587475000000005,26.227669000000002,200.48394399999998,6.087904000000001,115.33716199999999,963.3913520000001,8.445521999999999,23.618484,2.527,307.237526,54.507487999999995,154.11844700000003,242.954943,435.5007520000001,127.05310000000001,130.78343600000002,184.81069799999997,987.718427,680.9227159999999,387.0385,223.198643,192.51636400000004,3.139,31.928261,169.84897599999996,2547.9049730000015,21.401473000000003,122.47143499999999,4142.521865,452.66824799999995,0.394,352.626996,787.763079,868.1076320000003,78.65158800000002,117.283549,115.87899800000002,153.41496299999997,9180.968595000004,217.377719,199.26055300000002,100.698739
2017-06-01,89.20313399999999,735.8867779999999,362.63515300000006,603.8566629999999,4493.918458000001,294.95013000000006,29.346855999999995,21.091853999999998,211.264685,3.5629470000000003,104.890899,1011.224597,10.380103000000002,24.088364000000002,3.206,366.979351,100.62921,98.94525800000001,174.026549,303.41828600000014,122.91717700000001,111.50361900000001,100.831473,1037.070802,527.6660790000001,222.89445,128.539508,147.004664,0.657,28.566391,193.89457,2573.4462140000014,21.827246,226.10111200000006,3996.3678269999996,264.76266499999997,0.294,154.485495,453.67067799999995,697.8964280000001,89.919016,121.69489299999998,118.027928,176.058009,9188.373067000004,206.12688700000004,160.242011,107.53001799999998
2017-07-01,74.73863300000001,690.2055849999999,454.50245300000006,676.87584,4366.826695,233.8063040000001,21.366154,18.160876000000002,217.66748100000004,3.0028829999999997,106.049597,1082.272914,10.988976,24.799602,3.832,471.42656,123.82925,53.38036299999999,148.237429,288.5279079999999,135.56364299999996,96.79742699999998,122.33311699999999,1110.2431169999995,287.737483,262.89153000000005,151.605157,122.606757,1.022,16.804347,192.637101,2670.1135990000016,22.471721,278.228675,2328.191528999999,227.790122,0.261,118.938965,535.0791810000001,745.358989,104.201541,130.081096,136.47732200000002,143.04506700000002,7020.244121,206.981876,137.97437,115.096115
2017-08-01,110.62605899999998,643.5275800000001,375.35839400000003,654.1481009999999,3897.014419999998,54.927289,15.629529000000002,14.844748,208.58961000000002,4.4349870000000005,87.624544,970.8824719999996,11.820419,25.577598000000002,2.52,440.295547,100.33344,39.334879999999984,100.501914,191.13399199999995,137.96902799999998,94.66102300000001,87.049853,996.077364,289.486742,191.61391,110.500545,76.51276200000001,0.137,15.123912,152.15804799999998,2612.145520000001,23.176690000000004,225.436568,1589.06973,165.95109099999996,0.113,31.76210800000001,390.0034980000001,695.4652219999999,78.808098,116.704922,123.790058,76.94431800000002,5195.724087999997,209.12384100000003,112.78061399999999,103.41905399999999
2017-09-01,95.29175500000001,522.57962,270.16659400000003,525.525212,2840.700928000001,36.45316800000001,9.956121000000001,10.513012,187.21591700000002,3.8307999999999995,50.63136,769.339855,9.001245,22.984276,1.361,384.93131000000005,87.19806200000001,32.155526,44.07152,147.22483100000002,139.99925700000003,83.98009799999998,65.96879299999999,789.0825699999999,256.48766800000004,145.96083,84.173177,56.78481500000001,0.027,6.7217389999999995,114.84895499999999,2393.112888000001,20.826798000000004,195.923025,2329.4649540000005,58.73071900000001,0.006,24.328426,297.082994,584.0978130000001,112.396272,92.452474,110.331231,59.654682,4631.752730999999,199.861985,79.87094,81.87484500000001
2017-10-01,241.25758800000003,676.1439139999999,260.87755300000003,467.1467,2021.7473660000012,13.738010999999997,10.872717,10.674752,184.563024,9.714777,78.19589,741.0757030000002,9.074103000000001,24.357965,2.703,399.078173,79.873564,46.520486999999996,48.299127999999996,164.108125,135.51841300000004,115.89884900000001,95.53959800000001,760.0062229999999,313.8932710000001,211.97252,122.241011,54.572115999999994,0.237,15.123912,146.690409,2386.280904999999,22.071542,179.46580099999997,2047.2913659999995,93.67468,0.0,132.454757,431.440596,685.5710429999999,92.46888100000001,89.428759,81.62754700000002,35.399869999999986,4166.478305999999,219.38868600000006,81.09973199999999,78.02009000000001
2017-11-01,182.75528100000005,889.2128529999999,196.057691,488.45751,1756.3033819999998,6.807124,25.206372999999996,16.284218,179.35298,7.329503999999999,64.556712,809.1119099999997,11.816065,26.706078,1.223,454.110522,63.023739,86.47003699999998,161.466603,354.48614000000003,142.849258,111.637821,81.905697,829.855221,254.58866800000004,181.93720000000002,104.92014500000002,131.76034199999998,0.989,11.763043,179.31264199999998,2634.576846999998,24.199242,141.60637500000004,2575.1808079999973,300.72091200000006,0.22,163.54107399999995,370.30788900000005,851.3431500000002,80.612015,98.67258200000002,47.052321000000006,113.81620900000001,4918.413971999999,223.78861899999998,123.71675599999999,84.60361300000001
2017-12-01,182.91635300000002,738.301848,172.52445399999996,458.72934399999997,1824.1657819999998,68.13034200000001,18.000036000000005,11.065522000000001,181.89348500000003,7.350007,53.380014,816.3434659999998,9.581514999999998,24.663515999999994,2.718,440.64851999999996,60.570641,47.96861300000001,70.667979,271.51862300000005,139.664331,108.49288500000002,90.876666,837.877878,238.78739599999997,201.63569,116.279936,102.61095300000004,0.003,11.763043,202.95344900000003,2670.6728399999997,22.348411,136.09457500000002,3337.6328919999996,145.50167800000003,0.217,126.64296400000002,410.401424,751.9585739999999,89.920016,99.758553,64.334126,100.44540099999999,6521.734730999999,217.66971099999992,84.068545,85.421519
